,version,group,PID,phase,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,explain_response,novel_left,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
249,V1,d09172021,MlgU9,interference,3.0,15.0,53.0,20.0,Macc1n.jpg,Picb1n.jpg,54.0,58.0,0.0,,1.0,1.0,53.0,20.0,0.686,-0.6397238769515463,-4.0,0.14023312336673943,0.5408991901288526,-0.40066606676211314
250,V1,d09172021,MlgU9,interference,3.0,16.0,19.0,52.0,Picc1n.jpg,Dekoa1.jpg,54.0,56.0,0.0,,0.0,1.0,19.0,52.0,0.566,-0.8769433746709183,-2.0,0.14023312336673943,0.340566156747796,-0.20033303338105657
251,V1,d09172021,MlgU9,interference,3.0,17.0,47.0,38.0,Vina1n.jpg,Krasa1.jpg,49.0,50.0,0.0,,0.0,1.0,47.0,38.0,0.958,-0.10202634878763711,-1.0,-0.36059946008590194,-0.26043294339537365,-0.10016651669052828
252,V1,d09142021,OKSBe,interference,1.0,0.0,41.0,56.0,Picae1.jpg,Clib1n.jpg,61.0,45.0,1.0,,1.0,0.0,56.0,41.0,0.713,-0.4455524129017124,16.0,0.7064858868209815,-0.414549569952807,1.1210354567737886
253,V1,d09142021,OKSBe,interference,1.0,1.0,13.0,15.0,Kupka1.jpg,Lassc1.jpg,44.0,39.0,0.0,,1.0,0.0,15.0,13.0,1.093,-0.18248996108922114,5.0,-0.4846142860011688,-0.8349378662429777,0.35032358024180893
254,V1,d09142021,OKSBe,interference,1.0,2.0,11.0,38.0,Clifa1.jpg,Krasa1.jpg,43.0,46.0,0.0,,0.0,0.0,38.0,11.0,0.841,-0.3569419028175048,-3.0,-0.5546790020495306,-0.3444848539044452,-0.21019414814508536
255,V1,d09142021,OKSBe,interference,1.0,3.0,18.0,54.0,Krab1n.jpg,Rohla1.jpg,50.0,64.0,1.0,,0.0,1.0,18.0,54.0,0.725,-0.4372451775813179,-14.0,-0.06422598971099813,0.9166800349660668,-0.9809060246770649
256,V1,d09142021,OKSBe,interference,1.0,4.0,20.0,63.0,Picb1n.jpg,Lewia1.jpg,50.0,55.0,1.0,,0.0,1.0,20.0,63.0,1.23,-0.08764902451471772,-5.0,-0.06422598971099813,0.28609759053081074,-0.3503235802418089
257,V1,d09142021,OKSBe,interference,1.0,5.0,33.0,67.0,Kline1.jpg,Picab1.jpg,41.0,53.0,0.0,,1.0,0.0,67.0,33.0,6.344,3.4526177611933884,-12.0,-0.6948084341462542,0.1459681584340872,-0.8407765925803413
258,V1,d09142021,OKSBe,interference,2.0,6.0,33.0,67.0,Kline1.jpg,Picab1.jpg,41.0,53.0,1.0,,1.0,0.0,67.0,33.0,1.164,-0.1333388187768873,-12.0,-0.6948084341462542,0.1459681584340872,-0.8407765925803413
259,V1,d09142021,OKSBe,interference,2.0,7.0,41.0,56.0,Picae1.jpg,Clib1n.jpg,61.0,45.0,0.0,,1.0,0.0,56.0,41.0,3.887,1.7517113293426225,16.0,0.7064858868209815,-0.414549569952807,1.1210354567737886
260,V1,d09142021,OKSBe,interference,2.0,8.0,11.0,38.0,Clifa1.jpg,Krasa1.jpg,43.0,46.0,1.0,,0.0,0.0,38.0,11.0,0.82,-0.37147956462819515,-3.0,-0.5546790020495306,-0.3444848539044452,-0.21019414814508536
261,V1,d09142021,OKSBe,interference,2.0,9.0,18.0,54.0,Krab1n.jpg,Rohla1.jpg,50.0,64.0,0.0,,0.0,1.0,18.0,54.0,0.675,-0.47185865808296146,-14.0,-0.06422598971099813,0.9166800349660668,-0.9809060246770649
262,V1,d09142021,OKSBe,interference,2.0,10.0,13.0,15.0,Kupka1.jpg,Lassc1.jpg,44.0,39.0,1.0,,1.0,0.0,15.0,13.0,0.68,-0.4683973100327971,5.0,-0.4846142860011688,-0.8349378662429777,0.35032358024180893
263,V1,d09142021,OKSBe,interference,2.0,11.0,20.0,63.0,Picb1n.jpg,Lewia1.jpg,50.0,55.0,0.0,,0.0,1.0,20.0,63.0,0.899,-0.31679026543559824,-5.0,-0.06422598971099813,0.28609759053081074,-0.3503235802418089
264,V1,d09142021,OKSBe,interference,3.0,12.0,41.0,56.0,Picae1.jpg,Clib1n.jpg,61.0,45.0,0.0,,1.0,0.0,56.0,41.0,1.168,-0.1305697403367558,16.0,0.7064858868209815,-0.414549569952807,1.1210354567737886
265,V1,d09142021,OKSBe,interference,3.0,13.0,20.0,63.0,Picb1n.jpg,Lewia1.jpg,50.0,55.0,0.0,,0.0,1.0,20.0,63.0,0.559,-0.5521619328467746,-5.0,-0.06422598971099813,0.28609759053081074,-0.3503235802418089
266,V1,d09142021,OKSBe,interference,3.0,14.0,33.0,67.0,Kline1.jpg,Picab1.jpg,41.0,53.0,0.0,,1.0,0.0,67.0,33.0,1.012,-0.23856379950188372,-12.0,-0.6948084341462542,0.1459681584340872,-0.8407765925803413
267,V1,d09142021,OKSBe,interference,3.0,15.0,13.0,15.0,Kupka1.jpg,Lassc1.jpg,44.0,39.0,0.0,,1.0,0.0,15.0,13.0,0.725,-0.4372451775813179,5.0,-0.4846142860011688,-0.8349378662429777,0.35032358024180893
268,V1,d09142021,OKSBe,interference,3.0,16.0,18.0,54.0,Krab1n.jpg,Rohla1.jpg,50.0,64.0,0.0,,0.0,1.0,18.0,54.0,0.798,-0.38670949604891824,-14.0,-0.06422598971099813,0.9166800349660668,-0.9809060246770649
269,V1,d09142021,OKSBe,interference,3.0,17.0,11.0,38.0,Clifa1.jpg,Krasa1.jpg,43.0,46.0,0.0,,0.0,0.0,38.0,11.0,1.086,-0.1873358483594512,-3.0,-0.5546790020495306,-0.3444848539044452,-0.21019414814508536
270,V1,d09142021,DyHLP,interference,1.0,0.0,32.0,60.0,Kupkb1.jpg,Kupc1n.jpg,50.0,58.0,1.0,,0.0,1.0,32.0,60.0,2.588,0.41516079057282484,-8.0,0.4194726404046067,0.6721035907110198,-0.2526309503064131
271,V1,d09142021,DyHLP,interference,1.0,1.0,57.0,1.0,Lassa1.jpg,Monda1.jpg,0.0,50.0,0.0,,1.0,0.0,1.0,57.0,3.771,1.259519326815206,-50.0,-1.1594707990104753,0.4194726404046067,-1.578943439415082
272,V1,d09142021,DyHLP,interference,1.0,2.0,18.0,19.0,Krab1n.jpg,Picc1n.jpg,50.0,56.0,0.0,,0.0,1.0,18.0,19.0,5.82,2.7219797163001087,-6.0,0.4194726404046067,0.6089458531344165,-0.18947321272980983
273,V1,d09142021,DyHLP,interference,1.0,3.0,21.0,29.0,Kupkc1.jpg,Klinb1.jpg,27.0,12.0,0.0,,1.0,0.0,29.0,21.0,4.457,1.7491473537486582,15.0,-0.306841341726331,-0.7805243735508556,0.4736830318245246
274,V1,d09142021,DyHLP,interference,1.0,4.0,37.0,34.0,Deka1n.jpg,Lasb1n.jpg,42.0,54.0,1.0,,0.0,1.0,37.0,34.0,1.242,-0.5455379328272136,-12.0,0.1668416900981936,0.5457881155578133,-0.37894642545961965
275,V1,d09142021,DyHLP,interference,1.0,5.0,62.0,44.0,Mona1n.jpg,Mackb1.jpg,28.0,38.0,1.0,,1.0,0.0,44.0,62.0,3.104,0.783452425992156,-10.0,-0.27526247293802936,0.040526214944987045,-0.3157886878830164
276,V1,d09142021,DyHLP,interference,2.0,6.0,37.0,34.0,Deka1n.jpg,Lasb1n.jpg,42.0,54.0,0.0,,0.0,1.0,37.0,34.0,1.337,-0.47773230227520497,-12.0,0.1668416900981936,0.5457881155578133,-0.37894642545961965
277,V1,d09142021,DyHLP,interference,2.0,7.0,57.0,1.0,Lassa1.jpg,Monda1.jpg,0.0,50.0,1.0,,1.0,0.0,1.0,57.0,1.152,-0.6097748459817482,-50.0,-1.1594707990104753,0.4194726404046067,-1.578943439415082
278,V1,d09142021,DyHLP,interference,2.0,8.0,21.0,29.0,Kupkc1.jpg,Klinb1.jpg,27.0,12.0,1.0,,1.0,0.0,29.0,21.0,1.824,-0.13013922776122372,15.0,-0.306841341726331,-0.7805243735508556,0.4736830318245246
279,V1,d09142021,DyHLP,interference,2.0,9.0,62.0,44.0,Mona1n.jpg,Mackb1.jpg,28.0,38.0,0.0,,1.0,0.0,44.0,62.0,1.413,-0.423487797833598,-10.0,-0.27526247293802936,0.040526214944987045,-0.3157886878830164
280,V1,d09142021,DyHLP,interference,2.0,10.0,18.0,19.0,Krab1n.jpg,Picc1n.jpg,50.0,56.0,1.0,,0.0,1.0,18.0,19.0,1.445,-0.4006480064897635,-6.0,0.4194726404046067,0.6089458531344165,-0.18947321272980983
281,V1,d09142021,DyHLP,interference,2.0,11.0,32.0,60.0,Kupkb1.jpg,Kupc1n.jpg,50.0,58.0,0.0,,0.0,1.0,32.0,60.0,0.979,-0.7332524679343533,-8.0,0.4194726404046067,0.6721035907110198,-0.2526309503064131
282,V1,d09142021,DyHLP,interference,3.0,12.0,37.0,34.0,Deka1n.jpg,Lasb1n.jpg,42.0,54.0,0.0,,0.0,1.0,37.0,34.0,1.068,-0.6697292982593136,-12.0,0.1668416900981936,0.5457881155578133,-0.37894642545961965
283,V1,d09142021,DyHLP,interference,3.0,13.0,32.0,60.0,Kupkb1.jpg,Kupc1n.jpg,50.0,58.0,0.0,,0.0,1.0,32.0,60.0,0.841,-0.8317490681046397,-8.0,0.4194726404046067,0.6721035907110198,-0.2526309503064131
284,V1,d09142021,DyHLP,interference,3.0,14.0,21.0,29.0,Kupkc1.jpg,Klinb1.jpg,27.0,12.0,0.0,,1.0,0.0,29.0,21.0,1.652,-0.2529031062343342,15.0,-0.306841341726331,-0.7805243735508556,0.4736830318245246
285,V1,d09142021,DyHLP,interference,3.0,15.0,62.0,44.0,Mona1n.jpg,Mackb1.jpg,28.0,38.0,0.0,,1.0,0.0,44.0,62.0,1.035,-0.693282833082643,-10.0,-0.27526247293802936,0.040526214944987045,-0.3157886878830164
286,V1,d09142021,DyHLP,interference,3.0,16.0,18.0,19.0,Krab1n.jpg,Picc1n.jpg,50.0,56.0,0.0,,0.0,1.0,18.0,19.0,1.28,-0.5184156806064102,-6.0,0.4194726404046067,0.6089458531344165,-0.18947321272980983
287,V1,d09142021,DyHLP,interference,3.0,17.0,57.0,1.0,Lassa1.jpg,Monda1.jpg,0.0,50.0,0.0,,1.0,0.0,1.0,57.0,1.106,-0.6426070460385102,-50.0,-1.1594707990104753,0.4194726404046067,-1.578943439415082
288,V1,d09172021,ARlDu,interference,1.0,0.0,46.0,57.0,Lewb1n.jpg,Lassa1.jpg,47.0,41.0,1.0,,0.0,1.0,46.0,57.0,1.415,0.3134257616403785,6.0,-0.14858159569787102,-0.4020857400165136,0.25350414431864254
289,V1,d09172021,ARlDu,interference,1.0,1.0,7.0,5.0,Macb1n.jpg,Pica1n.jpg,39.0,35.0,0.0,,0.0,1.0,7.0,5.0,2.135,1.7361920911882966,4.0,-0.48658712145606114,-0.6555898843351562,0.16900276287909505
290,V1,d09172021,ARlDu,interference,1.0,2.0,33.0,58.0,Kline1.jpg,Klinc1.jpg,54.0,50.0,0.0,,0.0,1.0,33.0,58.0,1.193,-0.125260523303563,4.0,0.14717323934054533,-0.021829523538549736,0.16900276287909505
291,V1,d09172021,ARlDu,interference,1.0,3.0,29.0,0.0,Klinb1.jpg,Monb1n.jpg,54.0,44.0,0.0,,1.0,0.0,0.0,29.0,1.075,-0.3584361162016943,10.0,0.14717323934054533,-0.2753336678571923,0.42250690719773765
292,V1,d09172021,ARlDu,interference,1.0,4.0,53.0,63.0,Macc1n.jpg,Lewia1.jpg,42.0,35.0,1.0,,1.0,0.0,63.0,53.0,0.973,-0.559994679554316,7.0,-0.3598350492967398,-0.6555898843351562,0.2957548350384164
293,V1,d09172021,ARlDu,interference,1.0,5.0,21.0,32.0,Kupkc1.jpg,Kupkb1.jpg,38.0,57.0,1.0,,1.0,0.0,32.0,21.0,1.465,0.4122289789700952,-19.0,-0.5288378121758349,0.2739253114998666,-0.8027631236757016
294,V1,d09172021,ARlDu,interference,2.0,6.0,21.0,32.0,Kupkc1.jpg,Kupkb1.jpg,38.0,57.0,0.0,,1.0,0.0,32.0,21.0,1.168,-0.17466213196842154,-19.0,-0.5288378121758349,0.2739253114998666,-0.8027631236757016
295,V1,d09172021,ARlDu,interference,2.0,7.0,29.0,0.0,Klinb1.jpg,Monb1n.jpg,54.0,44.0,1.0,,1.0,0.0,0.0,29.0,1.428,0.3391145981461046,10.0,0.14717323934054533,-0.2753336678571923,0.42250690719773765
296,V1,d09172021,ARlDu,interference,2.0,8.0,7.0,5.0,Macb1n.jpg,Pica1n.jpg,39.0,35.0,1.0,,0.0,1.0,7.0,5.0,1.167,-0.17663819631501565,4.0,-0.48658712145606114,-0.6555898843351562,0.16900276287909505
297,V1,d09172021,ARlDu,interference,2.0,9.0,33.0,58.0,Kline1.jpg,Klinc1.jpg,54.0,50.0,1.0,,0.0,1.0,33.0,58.0,1.264,0.01504004530463444,4.0,0.14717323934054533,-0.021829523538549736,0.16900276287909505
298,V1,d09172021,ARlDu,interference,2.0,10.0,46.0,57.0,Lewb1n.jpg,Lassa1.jpg,47.0,41.0,0.0,,0.0,1.0,46.0,57.0,1.187,-0.13711690938312898,6.0,-0.14858159569787102,-0.4020857400165136,0.25350414431864254
299,V1,d09172021,ARlDu,interference,2.0,11.0,53.0,63.0,Macc1n.jpg,Lewia1.jpg,42.0,35.0,0.0,,1.0,0.0,63.0,53.0,0.897,-0.7101755698954851,7.0,-0.3598350492967398,-0.6555898843351562,0.2957548350384164
300,V1,d09172021,ARlDu,interference,3.0,12.0,21.0,32.0,Kupkc1.jpg,Kupkb1.jpg,38.0,57.0,0.0,,1.0,0.0,32.0,21.0,1.112,-0.2853217353777037,-19.0,-0.5288378121758349,0.2739253114998666,-0.8027631236757016
301,V1,d09172021,ARlDu,interference,3.0,13.0,33.0,58.0,Kline1.jpg,Klinc1.jpg,54.0,50.0,0.0,,0.0,1.0,33.0,58.0,0.925,-0.6548457681908438,4.0,0.14717323934054533,-0.021829523538549736,0.16900276287909505
302,V1,d09172021,ARlDu,interference,3.0,14.0,46.0,57.0,Lewb1n.jpg,Lassa1.jpg,47.0,41.0,0.0,,0.0,1.0,46.0,57.0,0.783,-0.9354469054072388,6.0,-0.14858159569787102,-0.4020857400165136,0.25350414431864254
303,V1,d09172021,ARlDu,interference,3.0,15.0,7.0,5.0,Macb1n.jpg,Pica1n.jpg,39.0,35.0,0.0,,0.0,1.0,7.0,5.0,0.762,-0.9769442566857199,4.0,-0.48658712145606114,-0.6555898843351562,0.16900276287909505
304,V1,d09172021,ARlDu,interference,3.0,16.0,53.0,63.0,Macc1n.jpg,Lewia1.jpg,42.0,35.0,0.0,,1.0,0.0,63.0,53.0,0.845,-0.8129309159183905,7.0,-0.3598350492967398,-0.6555898843351562,0.2957548350384164
305,V1,d09172021,ARlDu,interference,3.0,17.0,29.0,0.0,Klinb1.jpg,Monb1n.jpg,54.0,44.0,0.0,,1.0,1.0,29.0,0.0,2.821,3.0917722329520085,10.0,0.14717323934054533,-0.2753336678571923,0.42250690719773765
306,V1,d09142021,BZQe3,interference,1.0,0.0,43.0,25.0,Clifb1.jpg,Dekob1.jpg,50.0,50.0,0.0,,1.0,1.0,43.0,25.0,0.257,-1.5123040066622537,0.0,-0.28567437903153275,-0.28567437903153275,0.0
307,V1,d09142021,BZQe3,interference,1.0,1.0,52.0,33.0,Dekoa1.jpg,Kline1.jpg,50.0,50.0,0.0,,0.0,0.0,33.0,52.0,0.385,-1.0818718347845722,0.0,-0.28567437903153275,-0.28567437903153275,0.0
308,V1,d09142021,BZQe3,interference,1.0,2.0,40.0,23.0,Vinc1n.jpg,Rohlb1.jpg,50.0,50.0,0.0,,0.0,1.0,40.0,23.0,0.433,-0.9204597703304415,0.0,-0.28567437903153275,-0.28567437903153275,0.0
309,V1,d09142021,BZQe3,interference,1.0,3.0,41.0,45.0,Picae1.jpg,Lasc1n.jpg,50.0,50.0,1.0,,1.0,0.0,45.0,41.0,0.552,-0.5202923605379091,0.0,-0.28567437903153275,-0.28567437903153275,0.0
310,V1,d09142021,BZQe3,interference,1.0,4.0,28.0,63.0,Pice1n.jpg,Lewia1.jpg,50.0,50.0,1.0,,0.0,1.0,28.0,63.0,0.785,0.26322870233318335,0.0,-0.28567437903153275,-0.28567437903153275,0.0
311,V1,d09142021,BZQe3,interference,1.0,5.0,17.0,3.0,Picaa1.jpg,Klib1n.jpg,50.0,50.0,1.0,,1.0,0.0,3.0,17.0,0.618,-0.29835077191347964,0.0,-0.28567437903153275,-0.28567437903153275,0.0
312,V1,d09142021,BZQe3,interference,2.0,6.0,17.0,3.0,Picaa1.jpg,Klib1n.jpg,50.0,50.0,0.0,,1.0,1.0,17.0,3.0,1.26,1.8605355901605178,0.0,-0.28567437903153275,-0.28567437903153275,0.0
313,V1,d09142021,BZQe3,interference,2.0,7.0,43.0,25.0,Clifb1.jpg,Dekob1.jpg,50.0,50.0,1.0,,1.0,0.0,25.0,43.0,0.397,-1.0415188186710393,0.0,-0.28567437903153275,-0.28567437903153275,0.0
314,V1,d09142021,BZQe3,interference,2.0,8.0,52.0,33.0,Dekoa1.jpg,Kline1.jpg,50.0,50.0,1.0,,0.0,1.0,52.0,33.0,1.108,1.349397386055771,0.0,-0.28567437903153275,-0.28567437903153275,0.0
315,V1,d09142021,BZQe3,interference,2.0,9.0,41.0,45.0,Picae1.jpg,Lasc1n.jpg,50.0,50.0,0.0,,1.0,1.0,41.0,45.0,0.671,-0.12012495074537691,0.0,-0.28567437903153275,-0.28567437903153275,0.0
316,V1,d09142021,BZQe3,interference,2.0,10.0,40.0,23.0,Vinc1n.jpg,Rohlb1.jpg,50.0,50.0,1.0,,0.0,0.0,23.0,40.0,0.373,-1.1222248508981048,0.0,-0.28567437903153275,-0.28567437903153275,0.0
317,V1,d09142021,BZQe3,interference,2.0,11.0,28.0,63.0,Pice1n.jpg,Lewia1.jpg,50.0,50.0,0.0,,0.0,0.0,63.0,28.0,0.566,-0.473213841738788,0.0,-0.28567437903153275,-0.28567437903153275,0.0
318,V1,d09142021,BZQe3,interference,3.0,12.0,41.0,45.0,Picae1.jpg,Lasc1n.jpg,50.0,50.0,0.0,,1.0,1.0,41.0,45.0,0.999,0.9828574896911824,0.0,-0.28567437903153275,-0.28567437903153275,0.0
319,V1,d09142021,BZQe3,interference,3.0,13.0,17.0,3.0,Picaa1.jpg,Klib1n.jpg,50.0,50.0,0.0,,1.0,1.0,17.0,3.0,0.601,-0.3555175447409843,0.0,-0.28567437903153275,-0.28567437903153275,0.0
320,V1,d09142021,BZQe3,interference,3.0,14.0,43.0,25.0,Clifb1.jpg,Dekob1.jpg,50.0,50.0,0.0,,1.0,1.0,43.0,25.0,1.102,1.3292208779990047,0.0,-0.28567437903153275,-0.28567437903153275,0.0
321,V1,d09142021,BZQe3,interference,3.0,15.0,28.0,63.0,Pice1n.jpg,Lewia1.jpg,50.0,50.0,0.0,,0.0,0.0,63.0,28.0,0.976,0.9055142088069114,0.0,-0.28567437903153275,-0.28567437903153275,0.0
322,V1,d09142021,BZQe3,interference,3.0,16.0,40.0,23.0,Vinc1n.jpg,Rohlb1.jpg,50.0,50.0,0.0,,0.0,0.0,23.0,40.0,0.68,-0.08986018866022738,0.0,-0.28567437903153275,-0.28567437903153275,0.0
323,V1,d09142021,BZQe3,interference,3.0,17.0,52.0,33.0,Dekoa1.jpg,Kline1.jpg,50.0,50.0,0.0,,0.0,0.0,33.0,52.0,0.958,0.8449846846366122,0.0,-0.28567437903153275,-0.28567437903153275,0.0
324,V1,d09142021,IVM93,interference,1.0,0.0,47.0,37.0,Vina1n.jpg,Deka1n.jpg,79.0,12.0,1.0,,0.0,1.0,47.0,37.0,3.245,0.9461538153588473,67.0,0.7261983219752389,-1.0063341731823041,1.732532495157543
325,V1,d09142021,IVM93,interference,1.0,1.0,27.0,66.0,Gustc1.jpg,Vinca1.jpg,52.0,61.0,1.0,,1.0,,,,,,-9.0,0.0280135851207066,0.260741830738884,-0.23272824561817743
326,V1,d09142021,IVM93,interference,1.0,1.0,27.0,66.0,Gustc1.jpg,Vinca1.jpg,52.0,61.0,1.0,,1.0,1.0,27.0,66.0,0.521,-1.3208425624106495,-9.0,0.0280135851207066,0.260741830738884,-0.23272824561817743
327,V1,d09142021,IVM93,interference,1.0,2.0,51.0,57.0,Lewic1.jpg,Lassa1.jpg,70.0,24.0,1.0,,0.0,1.0,51.0,57.0,5.102,2.491606191833868,46.0,0.49347007635706147,-0.6960298456914009,1.1894999220484623
328,V1,d09142021,IVM93,interference,1.0,3.0,40.0,62.0,Vinc1n.jpg,Mona1n.jpg,15.0,68.0,0.0,,1.0,0.0,62.0,40.0,1.961,-0.12243038032985812,-53.0,-0.9287580913095783,0.4417526884419109,-1.3705107797514893
329,V1,d09142021,IVM93,interference,1.0,4.0,28.0,56.0,Pice1n.jpg,Clib1n.jpg,78.0,70.0,0.0,,0.0,1.0,28.0,56.0,2.571,0.3852303356904771,8.0,0.7003396280176636,0.49347007635706147,0.2068695516606021
330,V1,d09142021,IVM93,interference,1.0,5.0,1.0,30.0,Monda1.jpg,Kraa1n.jpg,88.0,82.0,0.0,,1.0,0.0,30.0,1.0,3.217,0.922851356262832,6.0,0.9589265675934163,0.8037744038479647,0.1551521637454516
331,V1,d09142021,IVM93,interference,2.0,6.0,40.0,62.0,Vinc1n.jpg,Mona1n.jpg,15.0,68.0,1.0,,1.0,0.0,62.0,40.0,1.687,-0.3504615871980087,-53.0,-0.9287580913095783,0.4417526884419109,-1.3705107797514893
332,V1,d09142021,IVM93,interference,2.0,7.0,1.0,30.0,Monda1.jpg,Kraa1n.jpg,88.0,82.0,1.0,,1.0,0.0,30.0,1.0,3.162,0.8770786687528016,6.0,0.9589265675934163,0.8037744038479647,0.1551521637454516
333,V1,d09142021,IVM93,interference,2.0,8.0,27.0,66.0,Gustc1.jpg,Vinca1.jpg,52.0,61.0,0.0,,1.0,1.0,27.0,66.0,3.374,1.0535115733369183,-9.0,0.0280135851207066,0.260741830738884,-0.23272824561817743
334,V1,d09142021,IVM93,interference,2.0,9.0,51.0,57.0,Lewic1.jpg,Lassa1.jpg,70.0,24.0,0.0,,0.0,1.0,51.0,57.0,1.734,-0.3113467451439829,46.0,0.49347007635706147,-0.6960298456914009,1.1894999220484623
335,V1,d09142021,IVM93,interference,2.0,10.0,28.0,56.0,Pice1n.jpg,Clib1n.jpg,78.0,70.0,1.0,,0.0,1.0,28.0,56.0,1.802,-0.2547550587679455,8.0,0.7003396280176636,0.49347007635706147,0.2068695516606021
336,V1,d09142021,IVM93,interference,2.0,11.0,47.0,37.0,Vina1n.jpg,Deka1n.jpg,79.0,12.0,0.0,,0.0,1.0,47.0,37.0,2.894,0.6540408459766546,67.0,0.7261983219752389,-1.0063341731823041,1.732532495157543
337,V1,d09142021,IVM93,interference,3.0,12.0,1.0,30.0,Monda1.jpg,Kraa1n.jpg,88.0,82.0,0.0,,1.0,0.0,30.0,1.0,1.653,-0.3787574303860274,6.0,0.9589265675934163,0.8037744038479647,0.1551521637454516
338,V1,d09142021,IVM93,interference,3.0,13.0,51.0,57.0,Lewic1.jpg,Lassa1.jpg,70.0,24.0,0.0,,0.0,1.0,51.0,57.0,1.342,-0.6375811724881982,46.0,0.49347007635706147,-0.6960298456914009,1.1894999220484623
339,V1,d09142021,IVM93,interference,3.0,14.0,28.0,56.0,Pice1n.jpg,Clib1n.jpg,78.0,70.0,0.0,,0.0,1.0,28.0,56.0,1.098,-0.8406454588963322,8.0,0.7003396280176636,0.49347007635706147,0.2068695516606021
340,V1,d09142021,IVM93,interference,3.0,15.0,40.0,62.0,Vinc1n.jpg,Mona1n.jpg,15.0,68.0,0.0,,1.0,0.0,62.0,40.0,0.806,-1.0836568180404926,-53.0,-0.9287580913095783,0.4417526884419109,-1.3705107797514893
341,V1,d09142021,IVM93,interference,3.0,16.0,47.0,37.0,Vina1n.jpg,Deka1n.jpg,79.0,12.0,0.0,,0.0,1.0,47.0,37.0,0.691,-1.1793633464705562,67.0,0.7261983219752389,-1.0063341731823041,1.732532495157543
342,V1,d09142021,IVM93,interference,3.0,17.0,27.0,66.0,Gustc1.jpg,Vinca1.jpg,52.0,61.0,0.0,,1.0,1.0,27.0,66.0,1.086,-0.8506322270803389,-9.0,0.0280135851207066,0.260741830738884,-0.23272824561817743
343,V1,d09142021,aOuee,interference,1.0,0.0,19.0,21.0,Picc1n.jpg,Kupkc1.jpg,73.0,59.0,1.0,,1.0,0.0,21.0,19.0,2.484,1.6141318490835967,14.0,0.6916826207007691,0.003278116685785798,0.6884045040149833
344,V1,d09142021,aOuee,interference,1.0,1.0,56.0,62.0,Clib1n.jpg,Mona1n.jpg,51.0,62.0,0.0,,0.0,0.0,62.0,56.0,1.266,-0.3240994281268736,-11.0,-0.3900958856084904,0.15079336754613937,-0.5408892531546298
345,V1,d09142021,aOuee,interference,1.0,2.0,14.0,10.0,Grib1n.jpg,Vinb1n.jpg,65.0,66.0,1.0,,0.0,0.0,10.0,14.0,2.307,1.3324676979618781,-1.0,0.298308618406493,0.3474803686932775,-0.0491717502867845
346,V1,d09142021,aOuee,interference,1.0,3.0,38.0,22.0,Krasa1.jpg,Klina1.jpg,63.0,60.0,0.0,,1.0,0.0,22.0,38.0,1.579,0.1739846357211372,3.0,0.1999651178329239,0.05244986697257032,0.14751525086035358
347,V1,d09142021,aOuee,interference,1.0,4.0,32.0,63.0,Kupkb1.jpg,Lewia1.jpg,54.0,57.0,1.0,,0.0,1.0,32.0,63.0,1.098,-0.5914416732593522,-3.0,-0.24258063474813682,-0.09506538388778325,-0.14751525086035355
348,V1,d09142021,aOuee,interference,1.0,5.0,31.0,47.0,Picac1.jpg,Vina1n.jpg,69.0,60.0,0.0,,1.0,1.0,31.0,47.0,2.285,1.2974585944326253,9.0,0.494995619553631,0.05244986697257032,0.4425457525810607
349,V1,d09142021,aOuee,interference,2.0,6.0,19.0,21.0,Picc1n.jpg,Kupkc1.jpg,73.0,59.0,0.0,,1.0,0.0,21.0,19.0,2.143,1.0714907443801724,14.0,0.6916826207007691,0.003278116685785798,0.6884045040149833
350,V1,d09142021,aOuee,interference,2.0,7.0,14.0,10.0,Grib1n.jpg,Vinb1n.jpg,65.0,66.0,0.0,,0.0,0.0,10.0,14.0,1.27,-0.3177341365761003,-1.0,0.298308618406493,0.3474803686932775,-0.0491717502867845
351,V1,d09142021,aOuee,interference,2.0,8.0,38.0,22.0,Krasa1.jpg,Klina1.jpg,63.0,60.0,1.0,,1.0,0.0,22.0,38.0,0.779,-1.0990736744335232,3.0,0.1999651178329239,0.05244986697257032,0.14751525086035358
352,V1,d09142021,aOuee,interference,2.0,9.0,31.0,47.0,Picac1.jpg,Vina1n.jpg,69.0,60.0,1.0,,1.0,1.0,31.0,47.0,2.669,1.908526583306862,9.0,0.494995619553631,0.05244986697257032,0.4425457525810607
353,V1,d09142021,aOuee,interference,2.0,10.0,56.0,62.0,Clib1n.jpg,Mona1n.jpg,51.0,62.0,1.0,,0.0,0.0,62.0,56.0,1.267,-0.32250810523918044,-11.0,-0.3900958856084904,0.15079336754613937,-0.5408892531546298
354,V1,d09142021,aOuee,interference,2.0,11.0,32.0,63.0,Kupkb1.jpg,Lewia1.jpg,54.0,57.0,0.0,,0.0,1.0,32.0,63.0,1.265,-0.3256907510145671,-3.0,-0.24258063474813682,-0.09506538388778325,-0.14751525086035355
355,V1,d09142021,aOuee,interference,3.0,12.0,31.0,47.0,Picac1.jpg,Vina1n.jpg,69.0,60.0,0.0,,1.0,1.0,31.0,47.0,1.383,-0.13791465026675453,9.0,0.494995619553631,0.05244986697257032,0.4425457525810607
